,address,lon,lat,full_address_google,eircode,useful_address
190,"PDJ Construction, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
191,"Michael J. O'Neill Heating & Plumbing, County Wicklow, Ireland",-6.1070571,53.0051825,"14, 14, Ballinalea, Ashford, Co. Wicklow, A67 H021, Ireland",A67 H021,True
192,"David Flaherty, County Offaly, Ireland",-7.7122229,53.2356871,"Offaly, Co. Offaly, Ireland",,False
193,"KMD Heating & Plumbing, County Dublin 24, Ireland",-6.3471302,53.2738839,"43 Old Ct Ave, Firhouse, Co. Dublin, D24 YHW1, Ireland",D24 YHW1,True
194,"Niall Hickey, County Dublin 7, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
195,"Brodmac, County Carlow, Ireland",-6.835170799999999,52.8538102,"Russellstown, Rusellstown, Co. Carlow, Ireland",,True
196,"Mark Brennan Plumbing And Heating, County Dublin 6W, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
197,"PHR Ltd, County Waterford, Ireland",-7.110070299999999,52.2593197,"Waterford, Ireland",,False
198,"Bill Delaney and Son, County Laois, Ireland",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False
199,"House 2 Home Retrofit Ltd, County Dublin 12, Ireland",-6.3584824,53.32524009999999,"Block A, Killeen Court, Killeen Rd, Fox-And-Geese Common, Dublin 12, D12 WN20, Ireland",D12 WN20,True
200,"Kevin Crowley Ltd T/A Greenlight Solutions, County Cork, Ireland",-8.4151034,51.8104791,"Kilmoney, Woburn, Co. Cork, P43 VW63, Ireland",P43 VW63,True
201,"North Dublin Heating, County Co Dublin, Ireland",-6.2603097,53.3498053,"Dublin, Ireland",,False
202,"Hagim Gas Ltd, County Louth, Ireland",-6.403500200000001,54.0013915,"6b Partnership Court, Ramparts, Townparks, Dundalk, Co. Louth, Ireland",,True
203,"AP Building Contractors Ltd, County Mayo, Ireland",-9.4289369,54.0152604,"Mayo, Co. Mayo, Ireland",,False
204,"Bernard Brady, County Dublin 14, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
205,"Fays Heating, County Dublin 5, Ireland",-6.2598474,53.3609052,"54 Dorset Street Lower, Dublin 1, D01 WN80, Ireland",D01 WN80,True
206,"Dermot Gately Carpentry Ltd, County Roscommon, Ireland",-8.2681621,53.7592604,"Roscommon, Co. Roscommon, Ireland",,False
207,"Aries Mechanical Contractors Ltd, County Dublin 3, Ireland",-6.2342235,53.3642684,"Merville Court, Merville Ave, Fairview, Dublin, Ireland",,True
208,"Brendave Developments, County Westmeath, Ireland",-7.881252,53.5236266,"Ballinacliffy, Glasson, Co. Westmeath, Ireland",,True
209,"Conal Doherty Plumbing & Heating, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
210,"Timothy O'Mahony & Sons Ltd, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
211,"DMH Subsidence T/A D & M Construction, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
212,"Houlihan Plumbing & Heating Ltd, County Kerry, Ireland",-9.5668632,52.15446069999999,"Kerry, Co. Kerry, Ireland",,False
213,"Lakeview Heating & Plumbing Ltd, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
214,"Blackwell Consultancy T/A Blackwell Contracts, County Cavan, Ireland",-6.909285199999999,53.9590415,"Ralaghan, Shercock, Co. Cavan, A81 EE94, Ireland",A81 EE94,True
215,"RMI Services, County Kildare, Ireland",-6.676511199999999,53.21632400000001,"48 Jigginstown Park, Naas West, Naas, Co. Kildare, W91 TCF4, Ireland",W91 TCF4,True
216,"Mulvany Electrical Contracting Ltd T/A East Coast, County Meath, Ireland",-6.413096299999999,53.6428634,"R152, Prioryland, Co. Meath, Ireland",,True
217,"CA Energy Ltd, County Cork, Ireland",-8.616398799999999,52.203646,"Kilbyrne, Kilburn, Doneraile, Co. Cork, P51 X254, Ireland",P51 X254,True
218,"MTOB Construction Ltd, County Dublin 12, Ireland",-6.5006651,53.3000065,"3 Peamount Rd, Cornerpark, Co. Dublin, D22 E6H7, Ireland",D22 E6H7,True
219,"Ecotec Insulation Ltd, County Offaly, Ireland",-7.932322999999999,53.18760080000001,"Timolin, Banagher, Co. Offaly, R42 XR76, Ireland",R42 XR76,True
220,"John Mc Gann Construction, County Sligo, Ireland",-8.606453199999999,54.1553277,"Sligo, Co. Sligo, Ireland",,False
221,"Gildoc Ltd. t/a Liam O Doherty Contractors, County Clare, Ireland",-9.005295799999999,52.8516731,"Drumcarranmore, Lahinch Road, Claureen, Ennis, Co. Clare, Ireland",,True
222,"PGD Plumbing And Heating Services, County Cavan, Ireland",-7.349843699999999,53.9957123,"5 Drumcarraig, Aghnaskerry, Cavan, H12 P868, Ireland",H12 P868,True
223,"Hamptons Homes, County Dublin 12, Ireland",-6.301574700000001,53.317667,"Crumlin Business Centre, Unit 6 Stannaway Drive, Kimmage, Dublin 12, D12 CT93, Ireland",D12 CT93,True
224,"Rathcorbally Construction Ltd, County Westmeath, Ireland",-7.2502073,53.5928907,"Rathcorbally, Turin, Co. Westmeath, Ireland",,True
225,"Manus Gallagher Limited, County Galway, Ireland",-8.944250799999999,53.3770892,"Co. Galway, Ireland",,False
226,"QDL Insulation, County Wexford, Ireland",-6.957950299999999,52.3537137,"Oldcourt, New Ross, Co. Wexford, Ireland",,True
227,"Kieran Holmes, County Mayo, Ireland",-9.4289369,54.0152604,"Mayo, Co. Mayo, Ireland",,False
228,"Eamonn Mcdaid Construction Ltd, County Dublin 6, Ireland",-6.2673273,53.3173037,"14 Maxwell Rd, Rathmines, Dublin, D06 W5X7, Ireland",D06 W5X7,True
229,"RL Butler & Sons Ltd, County Dublin 7, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
230,"Anthony Quinn Construction Ltd, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
231,"Update Heating Ltd, County Dublin 11, Ireland",-6.2033688,53.3725171,"26 The Demesne, Clontarf, Dublin, D05 PW54, Ireland",D05 PW54,True
232,"G. D. Heating, County Dublin 20, Ireland",-6.289892099999999,53.2836029,"62 Whitecliff, Rathfarnham, Dublin 16, D16 C1H7, Ireland",D16 C1H7,True
233,"Tommy Walsh Heating & Plumbing, County Galway, Ireland",-9.0174877,53.2925035,"Tuam Rd, Galway, Ireland",,False
234,"Rathfarnham Gas And Oil Plumbing And Heating, County Dublin 14, Ireland",-6.2838544,53.3004978,"Rathfarnham, Dublin, Ireland",,False
235,"D Bergin Heating & Plumbing Ltd, County Kildare, Ireland",-6.588970799999999,53.37688379999999,"Old Greenfield, Maynooth, Co. Kildare, Ireland",,True
236,"Matthew & Son, County Kildare, Ireland",-6.4916116,53.3643133,"Millbrook 125, Rye View, Buckley's Lane, Leixlip, Co. Kildare, Ireland",,True
237,"Buildtech GC Innovations Ltd, County Dublin 11, Ireland",-6.3083196,53.3762801,"Unit 4, Glasnevin Business Centre, Ballyboggan Rd, Cabra West, Dublin 11, D11 X863, Ireland",D11 X863,True
238,"M & R Plumbing & Heating Ltd, County Cavan, Ireland",-7.2996623,53.9765424,"Cavan, Co. Cavan, Ireland",,False
239,"James Mc Cormack, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
240,"Tony Reilly Plumbing & Heating, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
241,"JB Building and Oil Boiler Services, County Galway, Ireland",-8.6726318,53.3191849,"Ballyboggan, Athenry, Co. Galway, H65 D663, Ireland",H65 D663,True
242,"Teermore Heating And Plumbing, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
243,"Loughryan Engineering Services Ltd, County Tipperary, Ireland",-7.8579601,52.3376702,"Cloghanacody, Loughryan, Co. Tipperary, Ireland",,True
244,"James Martyn t/a J.M. Pro Plumb, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
245,"Noel Drummond Heating & Plumbing Ltd, County Dublin 5, Ireland",-6.1446533,53.39281399999999,"Unit 108 Grange Way, Baldoyle Industrial Estate, Dublin 13, Ireland",,True
246,"Energywise Savings Ireland Ltd, County Kerry, Ireland",-9.5668632,52.15446069999999,"Kerry, Co. Kerry, Ireland",,False
247,"Dry Tech Waterproofing Limited, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
248,"Poly Coating and Sealing Ltd, County Kilkenny, Ireland",-7.218001999999999,52.5776957,"Kilkenny, Co. Kilkenny, Ireland",,False
249,"Caimin Dooley Heating & Plumbing, County Clare, Ireland",-8.8627478,52.70536509999999,"Tullyvarraga, Shannon, Co. Clare, Ireland",,True
250,"Seamus Hooban Heating & Plumbing, County Laois, Ireland",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False
251,"One Call Electrical & Plumbing, County Cork, Ireland",-8.7710363,51.9358677,"Clonmoyle, Coachford, Co. Cork, P12 HK02, Ireland",P12 HK02,True
252,"Seamus Ryan Roofing Ltd, County Tipperary, Ireland",-7.9345086,52.385306,"Tara, Caherabbey Lower, Cahir, Co. Tipperary, Ireland",,True
253,"FND Heating Ltd, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
254,"Rosanna Construction, County Wicklow, Ireland",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False
255,"Martin O'Mahony Ltd, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
256,"Greenwatt Ltd, County Co Dublin, Ireland",-6.288888,53.29359210000001,"22 Otterbrook, Rathfarnham, Dublin, D14 ED88, Ireland",D14 ED88,True
257,"Green Sheep Insulation Ltd, County Co Dublin, Ireland",-6.1957064,53.6127769,"Tankardstown, Balbriggan, Co. Dublin, Ireland",,True
258,"Paul Cummins, County Dublin 5, Ireland",-6.3326907,53.3098945,"Greenhills Community Sports and Leisure Centre, Rear of St.Josephs Road, Greenhills, Walkinstown, Dublin 12, Greenhills, Dublin, Co. Dublin City, Ireland",,True
259,"John Warren, County Dublin 24, Ireland",-6.1187473,53.38940909999999,"24 Warren Lodge, Burrow, Dublin, Ireland",,True
260,"Joseph Kelly & Son (Athlone) Ltd, County Westmeath, Ireland",-8.023867599999999,53.45201489999999,"Curramore, Kiltoom, Corramore, Athlone, Co. Westmeath, Ireland",,True
261,"Raymond Burch Boiler and Burner Maintenance, County Co Dublin, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
262,"Kelly Insulation Heating & Plumbing, County Wexford, Ireland",-6.4643171,52.33046539999999,"Whitewell, Wexford, Co. Wexford, Y35 W665, Ireland",Y35 W665,True
263,"Reddington Group (CRPL Ltd), County Mayo, Ireland",-9.164056,54.10702,"Unit 5 Moy Valley Business Park, Primrose Hill, Mullauns, Ballina, Co. Mayo, Ireland",,True
264,"Des Green Construction Ltd, County Cork, Ireland",-8.459050699999999,51.9154492,"Ballyvolane Commercial Park, Cork, Ireland",,False
265,"Mannion Passive House Builders Ltd, County Galway, Ireland",-8.646673999999999,53.554803,"Clonberne Community Centre, Ballinasloe, Co. Galway, H53 F991, Ireland",H53 F991,True
266,"S & A Construction Ltd, County Cavan, Ireland",-7.426094899999999,53.9262289,"Unnamed Road, Garrymore, Ballinagh, Co. Cavan, Ireland",,True
267,"Premier Solutions NW Ltd, County Donegal, Ireland",-7.712159900000001,54.9613014,"Unit C5 Enterprise Business Park, Lisnenan, Letterkenny, Co. Donegal, Ireland",,True
268,"Clash Plumbing & Heating LTD, County Kerry, Ireland",-9.5668632,52.15446069999999,"Kerry, Co. Kerry, Ireland",,False
269,"James Sweeney, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
270,"Fitzsimons Insulations, County Dublin 13, Ireland",-6.146567699999999,53.3940053,"Unit 55, Grange Dr, Baldoyle Industrial Estate, Dublin, D13 NF21, Ireland",D13 NF21,True
271,"Deaycon Sycamores Ltd T/A Deaycon, County Kildare, Ireland",-6.7208577,53.28934719999999,"The Sycamores, Firmount, Clane, Co. Kildare, W91 KOH3, Ireland",W91 KOH3,True
272,"Mike Kelly Plumbing & Heating Limited, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
273,"DB Plumbing, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
274,"Beaufield Heating Services Ltd, County Kildare, Ireland",-6.536618,53.337967,"Dublin Rd, Donaghcumper, Celbridge, Co. Kildare, W23 X5W9, Ireland",W23 X5W9,True
275,"Kevin Clancy Plumbing Services Ltd, County Limerick, Ireland",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False
276,"Wolfe Plumbing & Heating Services Ltd, County Co Dublin, Ireland",-6.1329503,53.2911905,"93 George's Street Upper, Dún Laoghaire, Co, Co. Dublin, A96 V1K8, Ireland",A96 V1K8,True
277,"New Millennium Heating and Plumbing, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
278,"Gilroy Heating Services Ltd, County Louth, Ireland",-6.4889423,53.9252324,"Louth, Co. Louth, Ireland",,False
279,"Kealan Daly Heating and Plumbing, County Galway, Ireland",-8.854389399999999,53.5147863,"High St, Corralea West, Tuam, Co. Galway, H54 FP49, Ireland",H54 FP49,True
280,"Sirrom Industries Ltd T/A Oil & Gas Services, County Co Dublin, Ireland",-6.4725976,53.2944122,"Unit 502C, Greenogue Business Park, Greenoge, Dublin 24, D24 XW67, Ireland",D24 XW67,True
281,"Glounthaune Property Development Ltd, County Cork, Ireland",-8.33633,51.91114,"Johnstown, Glounthaune Village, Co. Cork, Ireland",,True
282,"Michael Corry Plumbing & Heating, County Clare, Ireland",-8.9811351,52.904532,"Clare, Co. Clare, Ireland",,False
283,"AVP Building Services Ltd, County Co Dublin, Ireland",-6.351369999999999,53.2874461,"Tallaght, Dublin, Co. Dublin, Ireland",,True
284,"McGonagle Group Ltd, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
285,"LVP Renewables Ltd, County Dublin 11, Ireland",-6.3201347,53.3975497,"Unit D2, North City Business Park, North Rd, Kildonan, Dublin, D11 X497, Ireland",D11 X497,True
286,"Nigel Kelly Plumbing And Heating, County Meath, Ireland",-6.4728953,53.4176917,"26 Castleview Estate, Castlefarm, Dunboyne, Co. Meath, A86 TN66, Ireland",A86 TN66,True
287,"Frank Roche Air Conditioning Ltd T/A Frank Roche, County Cork, Ireland",-8.69317,52.12162,"Units 1/2 Newberry Industrial Estate, Kilvealaton East, Mallow, Co. Cork, Ireland",,True
288,"Egan Foam Insulations T/A Egan Painting, County Wexford, Ireland",-6.460175,52.33914100000001,"Ferrybank South, Wexford, Co. Wexford, Ireland",,True
289,"Mark McEneff & Co Ltd, County Co Dublin, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
290,"Patrick O Donoghue T/A Rapid Response Fire & Flood, County Carlow, Ireland",-6.810829500000001,52.7232217,"Carlow, Co. Carlow, Ireland",,False
291,"Dan Fenlon Heating & Plumbing Ltd, County Carlow, Ireland",-6.810829500000001,52.7232217,"Carlow, Co. Carlow, Ireland",,False
292,"BHP Services, County Limerick, Ireland",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False
293,"CBM Munster Construction Ltd, County Tipperary, Ireland",-8.1618514,52.47378940000001,"Co. Tipperary, Ireland",,False
294,"PMAC Mechanical, County Monaghan, Ireland",-6.9683132,54.2492046,"Monaghan, Co. Monaghan, Ireland",,False
295,"RCI Solar Installations Ltd, County Dublin 16, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
296,"Energy Efficient Mechanical Solutions Ltd, County Wicklow, Ireland",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False
297,"Gerry Ormsby, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
298,"Patrick Mccarron Plumbing & Heating, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
299,"Eamonn Tuite Ltd, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
300,"Breen Heating and Plumbing Ltd, County Louth, Ireland",-6.388428999999999,54.0066089,"Mill St, Marshes Lower, Dundalk, Co. Louth, Ireland",,True
301,"Mc Callion Construction Ltd, County Donegal, Ireland",-7.970759999999999,54.85834,"Meenalig, Cullion, Co. Donegal, Ireland",,True
302,"Leetherm Insulation Ltd., County Tipperary, Ireland",-7.6305426,52.4585448,"Quartercross, Killusty, Co. Tipperary, E91 TE20, Ireland",E91 TE20,True
303,"C & W Insulations, County Cork, Ireland",-8.1888987,51.9152603,"Unit 15 B Knockgriffin Industrial Est, Ireland, Knockgriffin (Barrymore), Midleton, Co. Cork, Ireland",,True
304,"Greentech Renewable Heating & Plumbing Limited, County Cork, Ireland",-8.764363099999999,51.9884699,"Co. Cork, Ireland",,False
305,"William O'Halloran, New Inn Plumbing & Heating, County Tipperary, Ireland",-7.881619499999999,52.440592,"Loughkent East, Newinn, Co. Tipperary, Ireland",,True
306,"J Powell T/A Premier Property Group, County Meath, Ireland",-6.707789399999999,53.64288329999999,"11e, Mullaghboy Industrial Estate, Duffsland, Navan, Co. Meath, Ireland",,True
307,"Gilroy's Green Energy Ltd, County Kerry, Ireland",-9.7761153,52.3238973,"Gortaspiddale, Ardfert, Co. Kerry, Ireland",,True
308,"Castlestone Construction BV Limited, County Dublin 1, Ireland",-6.2611567,53.3480751,"66 Middle Abbey St, North City, Dublin, D01 K850, Ireland",D01 K850,True
309,"Clever Energy Solutions Ltd, County Limerick, Ireland",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False
310,"M.K. O'Neill Plumbing & Heating Ltd, County Meath, Ireland",-6.5798722,53.5672389,"Tara, Ross, Tara, Co. Meath, Ireland",,True
311,"Ecosave Heating & Plumbing, County Kildare, Ireland",-6.588970799999999,53.37688379999999,"Old Greenfield, Maynooth, Co. Kildare, Ireland",,True
312,"Breffni Insulation Ltd, County Cavan, Ireland",-7.2996623,53.9765424,"Cavan, Co. Cavan, Ireland",,False
313,"PN Insulation Ltd, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
314,"Sean Leahy Plastering Contractor, County Tipperary, Ireland",-8.1618514,52.47378940000001,"Co. Tipperary, Ireland",,False
315,"Ecospec Limited, County Meath, Ireland",-6.6776043,53.4738455,"Moynalvey, Knockstown, Summerhill, Co. Meath, A83 W882, Ireland",A83 W882,True
316,"Creo Mechanical Services Ltd, County Monaghan, Ireland",-6.9683132,54.2492046,"Monaghan, Co. Monaghan, Ireland",,False
317,"Engineering & Maintenance Support Services Ltd, County Offaly, Ireland",-7.7122229,53.2356871,"Offaly, Co. Offaly, Ireland",,False
318,"Mark Dunne Plumbing & Heating, County Laois, Ireland",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False
319,"Joe Quigley Boiler & Plumbing Service, County Tipperary, Ireland",-8.1618514,52.47378940000001,"Co. Tipperary, Ireland",,False
320,"The Heat Pump People, County Kerry, Ireland",-9.5668632,52.15446069999999,"Kerry, Co. Kerry, Ireland",,False
321,"Waterford Insulation, County Waterford, Ireland",-7.161379999999999,52.2488107,"75 – 77, Westside Business Park, Old Kilmeaden Rd, Waterford, Ireland",,True
322,"McNabola Bros.Ltd, County Leitrim, Ireland",-8.0020133,54.1246909,"Leitrim, Co. Leitrim, Ireland",,False
323,"Sean Barrett, County Tipperary, Ireland",-8.1618514,52.47378940000001,"Co. Tipperary, Ireland",,False
324,"Homes For You Ltd, County Limerick, Ireland",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False
325,"Kilsarn Warmer Homes, County Longford, Ireland",-7.4312672,53.7945461,"Kilsarn Warmer Homes, Creevy, Granard, Co. Longford, N39 EY67, Ireland",N39 EY67,True
326,"John Corkery, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
327,"Kingdom Installation Ltd, County Kerry, Ireland",-9.7067894,52.2686951,"Abbeydorney, Tralee, Co. Kerry, Ireland",,True
328,"Flanagan Services, County Wicklow, Ireland",-6.1008099,53.102438,"18 Garden Village Dr, Ballyronan, Kilpedder, Co. Wicklow, A63 H275, Ireland",A63 H275,True
329,"Ciocan Construction Ltd, County Dublin 9, Ireland",-6.229655999999999,53.3854407,"147 Beaumont Rd, Beaumont, Dublin, D09 YN93, Ireland",D09 YN93,True
